50
1445 2183 1105 1654 1539 1743 1100 83 2361 154 2093 79 993 131 537 1065 701 673 405 1054 669 1145 1597 901 1986 201 1618 1681 1006 441 481 2451 124 1587 1606 1664 2182 1558 599 2043 1712 1545 975 1557 528 1512 122 1230 1037 1879 
1136 1706 1876 1585 107 1363 1786 578 544 292 1019 2377 244 1144 1464 702 1660 2499 2260 1111 2042 324 1508 1869 1881 2037 881 856 2119 1918 235 2107 2477 2112 1192 84 2327 1831 662 1723 975 1682 1600 1219 1678 1917 773 2190 1916 533 
2153 310 857 1162 2180 1591 2051 1913 2447 522 1332 1534 129 1309 2498 173 245 2325 2004 2260 400 480 294 2001 551 1972 270 1325 514 1038 1858 167 1348 1568 181 2380 659 1084 1794 1958 1606 1978 992 1735 2139 991 1909 1236 816 265 
996 69 745 1290 2070 1297 2114 1192 1474 128 2230 832 1648 2430 1252 681 1163 1911 1766 1809 1369 872 1287 1214 1460 2278 2205 2221 2366 1873 2486 863 1942 2084 1005 364 881 620 1556 2355 2100 138 2039 100 1421 792 2134 84 1555 1400 
1893 1777 1124 2032 491 1436 1810 1548 1157 528 921 2496 1391 364 2080 2397 728 1813 1869 1137 520 321 127 59 422 1548 2203 56 1632 111 308 1025 740 284 557 83 1721 1219 1631 378 1748 52 1726 1991 416 1306 740 2497 619 1461 
2486 1139 1783 113 51 2205 1662 1106 1113 794 1217 273 672 809 557 81 892 2278 1301 23 1509 1901 76 735 244 1844 894 985 693 365 1298 679 357 581 793 408 1638 1307 366 251 2101 436 524 1625 1245 2434 1707 2138 2212 1860 
2161 1221 1261 1089 809 357 434 1703 194 1127 2068 1493 659 2425 2074 304 1685 1213 1611 904 316 1212 1340 2193 338 85 2127 897 2223 691 257 737 1913 1518 1826 222 727 1112 777 922 2240 1697 2415 1751 475 841 2055 1012 906 1166 
1916 75 1230 756 2268 420 842 747 1317 1917 1438 1574 1506 2203 1944 833 1277 172 1945 906 2446 537 104 2361 1140 579 2054 695 1591 461 1861 1008 536 1944 616 1656 2364 1458 1255 34 2228 1545 1608 1234 1249 2405 919 1378 77 1717 
2285 23 1106 2389 1236 2247 1820 2142 442 911 1455 1156 771 1991 600 1388 2499 1816 1698 106 1850 278 1652 959 1513 1753 864 1284 631 2293 1853 1768 1168 460 1657 1256 1559 2329 898 2001 741 2354 2009 364 697 1461 1752 2049 778 951 
2155 128 1229 159 2439 1594 1912 2155 1731 1396 1948 1084 2016 1968 396 26 724 1955 2355 475 309 1948 329 1170 2313 2378 132 1565 1927 910 1368 435 1038 1450 594 978 544 1359 1985 1127 1607 1434 1064 1123 902 1460  1 479 2268 2357 
954 77 1805 135 1247 1618 13 1379 2036 793 1141 904 1228 1032 2354 674 862 1751 885 347 1730 2492 1781 294 2468 1536 1755 2469 2015 375 1178 469 452 484 1956 551 954 1969 783 1842 262 776 247 342 1808 1453 1017 170 2056 1902 
518 1287 747 1151 1581 2067 187 2188 2036 1054 63 2067 375 1867 1403 2331 1271 2357 1801 906 1700 915 1682 799 1258 991 1104 2275 13 661 529 531 800 1276 1683 2381 843 722 922 1732 1777 985 151 2152 1705 1554 1984 476 263 1285 
1382 1963 2200 1916 1614 958 1759 219 2085 1773 2232 115 2304 532 243 339 1765 2439 1062 1539 523 339 25 674 2491 582 1080 1975 1058 1343 2112 1292 2159 665 708 1273 475 2468 344 61 1741 1428 1528 397 812 623 737 78 1914 1799 
469 2437 990 494 1963 981 2428 1895 1809 986 739 1421 1130 1750 938 691 1875 1414 2011 2220 1475 104  0 1855 501 813 2478 90 2243 745 741 212 682 1731 2059 1498 1565 1987 2245 874 1826 484 1147 456 2234 2086 1147 462 1000 658 
182 1327 762 1534 2034 116 2347 2012 206 2090 257 2300 1155 2292 1531 714 142 1948 201 2387 322 2027 1724 322 1336 310 1260 1335 772 1112 1994 2306 1291 1608 1341 825 576 40 337 2135 2131 1947 1935 786 591 966 352 2085 1767 553 
824 2089 1433 48 1263 1621 1711 1375 456 2483 2487 2450 1142 130 411 1335 955 987 1375 145 622 2358 944 1409 1996 1535 2376 2348 1120 1643 1754 1944 84 2039 845 200 1160 56 427 1616 1391 1767 419 33 1897 830 1368 353 669 1596 
498 144 1454 1442 1553 951 1829 281 2151 1801 776 1405 97 2213 944 942 1265 2104 2350 1692 1221 1242 959 492 127 357 174 348 2062 843 1944 60 2339 2250 354 245 701 2183 1878 353 1484 155 610 1581 1220 1555 24 2485 11 2374 
529 84 2468 341 576 96 698 750 1796 260 446 1240 1672 285 990 2026 1882 544 1709 1261 2249 693 1416 359 2274 1488 1914 1150 325 778 2377 854 862 1197 1195 1439 1293 745 2189 1941 2357 135 2033 1529 1773 1876 2407 1155 2420 1616 
2416 2169 1161 184 1380 2288 1672 795 2290 849 1573 2167 556 1287 865 603 226 1010 1349 2416 1804 58 1403 1337 440 2028 713 347 684 633 816 1952 1654 829 2137 535 617 161 182 1760 1011 607 279 1567 1894 2496 2170 973 2359 2371 
889 1663 2430 1144 500 1722 673 66 921 209 699 1737 2161 1206 1419 1798 593 888 1960 2127 148 1823 234 428 890 980 424 1912 1953 283 1784 1694 1946 566 1691 1299 2288 2364 1365 709 73 916 1299 2234 974 218 385 1567 1106 1197 
1194 1255 520 280 535 262 1261 959 2174 2066 95 1458 1261 893 876 1804 2192 664 1668 2409 226 593 826 1525 1679 1800 595 916 868 553 2113 914 660 133 1195 1195 1747 1308 1007 1422 874 1102 1732 987 847 109 291 540 2125 811 
449 2351 256 127 228 1936 1928 2175 352 1648 229 1318 1414 2241 303 109 937 2051 269 796 2325 1144 750 1557 983 1597 518 127 2137 144 938 1439 1347 1195 1566 428 1983 2346 1455 1187 346 1684  5 1761 278 309 722 1215 1212 992 
863 1037 2136 1613 1446 1971 710 1965 2098 1700 961 537 639 2308 584 1057 1588 67 2256 544 1254 102 1080 112 715 1358 1773 1438 1425 1837 2430 2288 374 918 1401 1820 389 964 1285 2488 164 2246 1877 2155 907 1313 2064 1347 1380 1820 
1891 1486 775 472 450 342 682 2223 1780 2108 1560 562 748 786 1480 2150 107 722 1966 244 2062 2130 1343 291 1785 1102 1604 201 2449 484 874 693 822 1649 1165 1273 843 699 2348 124 307 261 2038 1056 1047 2371 2058  6 593 1524 
1603 1507  6 1798 1798 643 1752 902 844 1701 238 1718 2394 1060 2219 2411 1185 563 611 2386 2039 2270 147 1577 2178 46 1448 588 1405 893 964 508 2400 970 1158 1698 1613 410 100 1310 2111 1690 528 858 251 1600 769 288 1015 232 
174 554 1355 1673 983 1033 1720 1284 474 1977 2177 1438 2485 2078 2409 2495 128 374 405 1581 536 1368 771 2417 1078 2374 1517 1848 163 32 932 1689 1938 2287 2215 421 2173 287 1705 147 2264 235 437 1101 2313 1698 1096 1293 2073 353 
374 109 1721 1146 26 300 1020 395 1000 35 427 784 577 1217 1924 292 1639 1597 579 2196 596 1695 2431 1033 296 1096 232 1392 2390 1157 597 264 118 2318 262 1497 1470 135 1892 1322 1522 1172 2107 2099 1241 1531 1243 380 1980 674 
1429 1428 2369 1360 2461 165 1309 1545 409 1199 202 2358 315 1673 2177 578 2022 2499 2065 1414 174 1087 1438 2281 2039 180 164 782 1912 996 309 841 2424 178 1054 1237 1696 2363 283 957 2414 1837 816 1581 1010 1845 1011 532 696 576 
799 870 1664 1089 2003 55 121 1019 837 886 2015 2498 579 791 177 1633 2029 725 348 2312 1682 1614 501 1350 696 1512 695 1707 896 1392 2284 547 2262 300 489 1766 1707 1962 1637 1396 348 1153 1395 928 1944 1572 1413 1473 1149 614 
137 331 2228 639 1682 424 1003 1229 984 751 121 2120 1299 1236 1272 640 1854 479 102 991 1875 451 996 770 231 441 1194 1644 766 1195 2258 904 1527 839 395 2061 115 1398 790 1099 2149 2264 719 2300 2352 843 1792 1706 1322 1895 
1549 2050 1198 46 1672 1429 487 1719 573 1253 414 1684 1009 793 1375 1404 1706 1490 1654 2497 90 1304 1113 2161 2456 965 505 1749 1523 679 2496 572 229 1194 618 754 123 2457 2473 2048 63 387 84 1072 33 1459 1329 1739 450 483 
588 1892 639 1701 1553 1948 1518 910 1197 1893 442 1193 2466 671 2387 1936 1425 1362 1894 250 910 809 1990 995 733 2023 1306 2062 114 1756 1398 703 1148 2037 1256 1554 1485 275 1316 1534 2168 1758 1579 986 2430 318 423 207 1680 1169 
1810 91 1978 1300 2438 1563 2175 1244 1126 2289 1853 24 492 1853 913 601 907 1251 2228 2224 285 1896 334 717 1735 1616 1035 1010 676 216 2179 2486 1659 509 138 449 924 2313 1693 2050 954 2398 926 299 1752 692 900 1511 1943 628 
1235 1080 1376 1570 1797 611 2038 333 473 214 549 1504 200 1060 2013 338 1509 1790 1503 2054 1340 1310 1953 1119 1609 1205 1811  9 216 1254 1989 304 2334 865 726 1632 329 264 817 802 479 1366 2307 2031 1278 672 1222 287 2462 225 
2341 155 1535 1794 1274 1996 1851 585 857 2068 691 346 1224 1877 64 1950 2361 393 1066 678 47 1545 896 2354 2429 2174 1879 1151 1313 693 228 1155 848 616 1801 2122 112 1153 1559 970 721 1102 168 797 1832 232 247 1693 1977 1313 
1224 877 1711 972 2083 1640 647 1462 1643 812 2156 1871 1967 504 2487 1269 1479 100 2422 1890 2422 1995 1845 90 292 1177 1675 1891 370  4 2056 1594 881 119 1419 465 611 2066 779 2254 378 1787 1626 1198 1144 1613 1319 123 565 1241 
865 1839 2088 210 782 1232 1387 2457 1975 610 1313 383 1056 1047 503 2475 1512 2466 893 1143 2221 124 431 199 1322 1575 664 141 550 82 234 1415 1921 1174 478 203 1258 1865 1512 733 2475 326 2468 1032 1373 1823 2359 1737 1790 753 
380 1511 877 2163 562 1051 1238 1226 1192 640 1308 278 2056 2082 304 1386 2285 1562 751 150 1147 2079 476 1115 1963 701 439 1822 1290 2229 1427 1670 92 2304 186 2006 855 276 732 899 917 893 29 1825 1827 333 711 1612 747 314 
1762 1894 2393 1090 510 708 1791 2301 1383 581 882 310 1104 2326 1467 142 1832 1174 418 1416 926 1335 2309 955 660 1636 141 223 2101 888 538 215 1635 1783 1306 2145 1344 1949 798 227 1383 1680 1889 1339 1506 856 1481 2190 883 751 
1106 1809 2087 2268 1616 1599 256 1757 675 2357 1498 65 1425 633 1848 1583 1630 2044 2384 2428 1123 119 460 513 1458 818 221 1791 508 1104 1395 1614 413 2334 1382 2030 1433 1639 139 960 348 1637 1025 1773 2270 1726 2208 1400 1270 2093 
4030
